,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination_num
50,mp-10904,AlPt,P2_13,cubic,0.0,"Full Formula (Al4 Pt4)
Reduced Formula: AlPt
abc   :   4.917449   4.917449   4.917449
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Al    0.844017  0.844017  0.844017         0
  1  Al    0.655983  0.155983  0.344017        -0
  2  Al    0.344017  0.655983  0.155983        -0
  3  Al    0.155983  0.344017  0.655983         0
  4  Pt    0.154867  0.154867  0.154867        -0
  5  Pt    0.345133  0.845133  0.654867         0
  6  Pt    0.654867  0.345133  0.845133         0
  7  Pt    0.845133  0.654867  0.345133        -0",12.404254351104699,0.0,-47.59722495,0.0,0.0,7
51,mp-10903,AlPt,Pm-3m,cubic,0.10960671874999939,"Full Formula (Al1 Pt1)
Reduced Formula: AlPt
abc   :   3.091546   3.091546   3.091546
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Al    0    0    0           0
  1  Pt    0.5  0.5  0.5         0",12.479670714638052,0.0,-11.6800928,0.0,0.0,8
52,mp-10908,AlRe,Pm-3m,cubic,0.30536565249999903,"Full Formula (Al1 Re1)
Reduced Formula: AlRe
abc   :   3.062743   3.062743   3.062743
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Al    0    0    0           0
  1  Re    0.5  0.5  0.5        -0",12.322002204711783,0.0,-16.2109315,0.0,0.0,8
53,mp-364,AlRh,Pm-3m,cubic,0.0,"Full Formula (Al1 Rh1)
Reduced Formula: AlRh
abc   :   3.006726   3.006726   3.006726
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Al    0    0    0           0
  1  Rh    0.5  0.5  0.5        -0",7.9347519244194435,0.0,-13.28738865,0.0,0.0,8
54,mp-542569,AlRu,Pm-3m,cubic,0.0,"Full Formula (Al1 Ru1)
Reduced Formula: AlRu
abc   :   3.005457   3.005457   3.005457
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Al    0    0    0      -0.001
  1  Ru    0.5  0.5  0.5     0.057",7.832534964691828,0.0,-14.36543483,0.0,0.0,8
55,mp-2624,AlSb,F-43m,cubic,0.0,"Full Formula (Al1 Sb1)
Reduced Formula: AlSb
abc   :   4.407934   4.407934   4.407934
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Al    0     0     0            0
  1  Sb    0.25  0.25  0.25        -0",4.078412269278146,1.2605000000000004,-8.19354822,3.0,-3.0,4
56,mp-1018100,AlSb,P6_3mc,hexagonal,0.008283527499999721,"Full Formula (Al2 Sb2)
Reduced Formula: AlSb
abc   :   4.400424   4.400424   7.220631
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Al    0.666667  0.333333  0.499921        -0
  1  Al    0.333333  0.666667  0.999921        -0
  2  Sb    0.666667  0.333333  0.875179         0
  3  Sb    0.333333  0.666667  0.375179         0",4.079590077867842,0.9120999999999997,-16.35396233,3.0,-3.0,4
57,mp-15621,AlSb,Pa-3,cubic,0.11698965312500009,"Full Formula (Al8 Sb8)
Reduced Formula: AlSb
abc   :   7.612633   7.612633   7.612633
angles:  90.000000  90.000000  90.000000
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Al    0.343055  0.343055  0.343055     0
  1  Al    0.156945  0.656945  0.843055     0
  2  Al    0.843055  0.156945  0.656945     0
  3  Al    0.656945  0.843055  0.156945     0
  4  Al    0.656945  0.656945  0.656945     0
  5  Al    0.843055  0.343055  0.156945     0
  6  Al    0.156945  0.843055  0.343055     0
  7  Al    0.343055  0.156945  0.843055     0
  8  Sb    0.140905  0.140905  0.140905     0.001
  9  Sb    0.359095  0.859095  0.640905     0.001
 10  Sb    0.640905  0.359095  0.859095     0.001
 11  Sb    0.859095  0.640905  0.359095     0.001
 12  Sb    0.859095  0.859095  0.859095     0.001
 13  Sb    0.640905  0.140905  0.359095     0.001
 14  Sb    0.359095  0.640905  0.140905     0.001
 15  Sb    0.140905  0.359095  0.640905     0.001",4.478851613303173,0.02210000000000001,-63.67655131,3.0,-3.0,4
58,mp-7760,AlSn,P-6m2,hexagonal,0.19845188000000036,"Full Formula (Al1 Sn1)
Reduced Formula: AlSn
abc   :   4.198106   4.198106   3.306847
angles:  90.000000  90.000000 119.999994
Sites (2)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Al    0         0         0           0
  1  Sn    0.333333  0.666667  0.5         0",4.793270592807986,0.0,-7.34096705,0.0,0.0,6
59,mp-22079,AsRh,Pnma,orthorhombic,0.0038164358333334647,"Full Formula (As4 Rh4)
Reduced Formula: AsRh
abc   :   3.642531   5.724228   6.159774
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  As    0.25  0.695347  0.085146        -0
  1  As    0.75  0.304653  0.914854         0
  2  As    0.25  0.195347  0.414854        -0
  3  As    0.75  0.804653  0.585146         0
  4  Rh    0.25  0.502927  0.694382        -0
  5  Rh    0.75  0.497073  0.305618         0
  6  Rh    0.25  0.002927  0.805618        -0
  7  Rh    0.75  0.997073  0.194382         0",9.196489435765425,0.0,-51.90937403,-3.0,3.0,6
60,mp-15650,AsRu,Pnma,orthorhombic,0.035766867500000465,"Full Formula (As4 Ru4)
Reduced Formula: AsRu
abc   :   3.352683   5.766234   6.426370
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  As    0.25  0.696447  0.068172         0
  1  As    0.75  0.303553  0.931828        -0
  2  As    0.25  0.196447  0.431828         0
  3  As    0.75  0.803553  0.568172         0
  4  Ru    0.25  0.501665  0.70374         -0
  5  Ru    0.75  0.498335  0.29626          0
  6  Ru    0.25  0.001665  0.79626         -0
  7  Ru    0.75  0.998335  0.20374          0",9.409153356035254,0.0,-57.83066913,-3.0,3.0,6
61,mp-542810,AsS,P2_1/c,monoclinic,0.0,"Full Formula (As16 S16)
Reduced Formula: AsS
abc   :  14.702531   7.127198  10.387676
angles:  65.138825  90.000000  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  As    0.514537  0.348399  0.376877         0
  1  As    0.126345  0.152778  0.688816         0
  2  As    0.65657   0.684199  0.539736         0
  3  As    0.34343   0.315801  0.460264         0
  4  As    0.626345  0.847222  0.811184         0
  5  As    0.985463  0.348399  0.876877         0
  6  As    0.15657   0.315801  0.960264         0
  7  As    0.84343   0.684199  0.039736         0
  8  As    0.485463  0.651601  0.623123         0
  9  As    0.362462  0.558062  0.089954        -0
 10  As    0.373655  0.152778  0.188816         0
 11  As    0.862462  0.441938  0.410046        -0
 12  As    0.637538  0.441938  0.910046        -0
 13  As    0.137538  0.558062  0.589954        -0
 14  As    0.873655  0.847222  0.311184         0
 15  As    0.014537  0.651601  0.123123         0
 16  S     0.783412  0.42123   0.230044         0
 17  S     0.985932  0.109688  0.786956        -0
 18  S     0.499089  0.621184  0.163721        -0
 19  S     0.201785  0.06597   0.895182        -0
 20  S     0.014068  0.890312  0.213044        -0
 21  S     0.999089  0.378816  0.336279        -0
 22  S     0.000911  0.621184  0.663721        -0
 23  S     0.514068  0.109688  0.286956        -0
 24  S     0.716588  0.42123   0.730044         0
 25  S     0.798215  0.93403   0.104818        -0
 26  S     0.283412  0.57877   0.269956         0
 27  S     0.298215  0.06597   0.395182        -0
 28  S     0.701785  0.93403   0.604818        -0
 29  S     0.500911  0.378816  0.836279        -0
 30  S     0.485932  0.890312  0.713044        -0
 31  S     0.216588  0.57877   0.769956         0",2.878089467520297,2.1214,-145.00738737,2.0,-2.0,2
62,mp-542846,AsS,C2/c,monoclinic,0.0036833834375000762,"Full Formula (As8 S8)
Reduced Formula: AsS
abc   :   7.276887   7.276887   9.547937
angles:  80.926794  80.926794  85.030854
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  As    0.7919    0.213925  0.565746        -0
  1  As    0.786075  0.2081    0.934254        -0
  2  As    0.2081    0.786075  0.434254        -0
  3  As    0.213925  0.7919    0.065746        -0
  4  As    0.751273  0.553485  0.636756         0
  5  As    0.446515  0.248727  0.863244         0
  6  As    0.248727  0.446515  0.363244         0
  7  As    0.553485  0.751273  0.136756         0
  8  S     0.933249  0.066751  0.75             0
  9  S     0.066751  0.933249  0.25             0
 10  S     0.453839  0.546161  0.75            -0
 11  S     0.546161  0.453839  0.25            -0
 12  S     0.881729  0.494627  0.839113        -0
 13  S     0.505373  0.118271  0.660887        -0
 14  S     0.118271  0.505373  0.160887        -0
 15  S     0.494627  0.881729  0.339113        -0",2.8885297460904873,2.0502000000000002,-72.44475955,2.0,-2.0,2
63,mp-556328,AsS,P2_1/c,monoclinic,0.023106381249999863,"Full Formula (As16 S16)
Reduced Formula: AsS
abc   :  10.142368   8.958156  10.482698
angles:  82.216541  90.000000  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  As    0.869262  0.452441  0.31489          0
  1  As    0.36632   0.660726  0.366341         0
  2  As    0.13368   0.160726  0.366341         0
  3  As    0.651107  0.16686   0.848276        -0
  4  As    0.544156  0.680914  0.087847         0
  5  As    0.955844  0.180914  0.087847         0
  6  As    0.86632   0.839274  0.633659         0
  7  As    0.130738  0.547559  0.68511          0
  8  As    0.151107  0.33314   0.151724        -0
  9  As    0.63368   0.339274  0.633659         0
 10  As    0.630738  0.952441  0.31489          0
 11  As    0.044156  0.819086  0.912153         0
 12  As    0.348893  0.83314   0.151724        -0
 13  As    0.369262  0.047559  0.68511          0
 14  As    0.848893  0.66686   0.848276        -0
 15  As    0.455844  0.319086  0.912153         0
 16  S     0.475742  0.498918  0.250878        -0
 17  S     0.448025  0.039817  0.198126        -0
 18  S     0.47592   0.215034  0.536938        -0
 19  S     0.97592   0.284966  0.463062        -0
 20  S     0.948025  0.460183  0.801874        -0
 21  S     0.051975  0.539817  0.198126        -0
 22  S     0.288027  0.193466  0.830103         0
 23  S     0.524258  0.501082  0.749122        -0
 24  S     0.024258  0.998918  0.250878        -0
 25  S     0.211973  0.693466  0.830103         0
 26  S     0.52408   0.784966  0.463062        -0
 27  S     0.02408   0.715034  0.536938        -0
 28  S     0.975742  0.001082  0.749122        -0
 29  S     0.551975  0.960183  0.801874        -0
 30  S     0.711973  0.806534  0.169897         0
 31  S     0.788027  0.306534  0.169897         0",3.012222879637472,2.1105,-144.26798317,2.0,-2.0,3
64,mp-542604,AsS,P2_1/c,monoclinic,0.026468488125000356,"Full Formula (As16 S16)
Reduced Formula: AsS
abc   :  10.708035   7.680631  13.718754
angles:  59.467999  90.000000  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  As    0.840522  0.29558   0.505406         0
  1  As    0.340522  0.70442   0.994594         0
  2  As    0.159478  0.70442   0.494594         0
  3  As    0.659478  0.29558   0.005406         0
  4  As    0.651987  0.832421  0.675511        -0
  5  As    0.151987  0.167579  0.824489        -0
  6  As    0.348013  0.167579  0.324489        -0
  7  As    0.848013  0.832421  0.175511        -0
  8  As    0.62618   0.203991  0.739777         0
  9  As    0.12618   0.796009  0.760223         0
 10  As    0.37382   0.796009  0.260223         0
 11  As    0.87382   0.203991  0.239777         0
 12  As    0.523033  0.156878  0.586075        -0
 13  As    0.023033  0.843122  0.913925        -0
 14  As    0.476967  0.843122  0.413925        -0
 15  As    0.976967  0.156878  0.086075        -0
 16  S     0.836747  0.953582  0.58467         -0
 17  S     0.336747  0.046418  0.91533         -0
 18  S     0.163253  0.046418  0.41533         -0
 19  S     0.663253  0.953582  0.08467         -0
 20  S     0.661611  0.861793  0.833422        -0
 21  S     0.161611  0.138207  0.666578        -0
 22  S     0.338389  0.138207  0.166578        -0
 23  S     0.838389  0.861793  0.333422        -0
 24  S     0.807725  0.349471  0.65167         -0
 25  S     0.307725  0.650529  0.84833         -0
 26  S     0.192275  0.650529  0.34833         -0
 27  S     0.692275  0.349471  0.15167         -0
 28  S     0.639878  0.355769  0.437099         0
 29  S     0.139878  0.644231  0.062901         0
 30  S     0.360122  0.644231  0.562901         0
 31  S     0.860122  0.355769  0.937099         0",2.92482367635367,2.032,-144.16039575,2.0,-2.0,3
65,mp-1103186,AsS,Cmc2_1,orthorhombic,0.3382426336458346,"Full Formula (As6 S6)
Reduced Formula: AsS
abc   :   7.287863   7.287863   6.995875
angles:  90.000000  90.000000 135.765531
Sites (12)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  As    0.93856   0.93856   0.50935     -0
  1  As    0.06144   0.06144   0.00935      0
  2  As    0.685124  0.389287  0.006636    -0.002
  3  As    0.389287  0.685124  0.006636    -0.003
  4  As    0.314876  0.610713  0.506636     0.002
  5  As    0.610713  0.314876  0.506636     0.003
  6  S     0.637406  0.637406  0.168109    -0
  7  S     0.362594  0.362594  0.668109     0
  8  S     0.975066  0.251189  0.329434     0.001
  9  S     0.251189  0.975066  0.329434     0.001
 10  S     0.024934  0.748811  0.829434    -0.001
 11  S     0.748811  0.024934  0.829434    -0.001",4.112284037515803,0.0,-50.31885866,2.0,-2.0,6
66,mp-542570,AsSe,P2_1/c,monoclinic,0.004965807187500282,"Full Formula (As16 Se16)
Reduced Formula: AsSe
abc   :  14.588998   7.099312  10.553412
angles:  65.775704  90.000000  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  As    0.986742  0.644279  0.119477         0
  1  As    0.486742  0.355721  0.380523         0
  2  As    0.013258  0.355721  0.880523         0
  3  As    0.513258  0.644279  0.619477         0
  4  As    0.139218  0.442655  0.421282         0
  5  As    0.639218  0.557345  0.078718         0
  6  As    0.860782  0.557345  0.578718         0
  7  As    0.360782  0.442655  0.921282         0
  8  As    0.130408  0.845572  0.319347         0
  9  As    0.630408  0.154428  0.180653         0
 10  As    0.869592  0.154428  0.680653         0
 11  As    0.369592  0.845572  0.819347         0
 12  As    0.159547  0.666697  0.043892         0
 13  As    0.659547  0.333303  0.456108         0
 14  As    0.840453  0.333303  0.956108         0
 15  As    0.340453  0.666697  0.543892         0
 16  Se    0.994525  0.360002  0.345682        -0
 17  Se    0.494525  0.639998  0.154318        -0
 18  Se    0.005475  0.639998  0.654318        -0
 19  Se    0.505475  0.360002  0.845682        -0
 20  Se    0.981211  0.904182  0.211192         0
 21  Se    0.481211  0.095818  0.288808         0
 22  Se    0.018789  0.095818  0.788808         0
 23  Se    0.518789  0.904182  0.711192         0
 24  Se    0.226527  0.393954  0.242992         0
 25  Se    0.726527  0.606046  0.257008         0
 26  Se    0.773473  0.606046  0.757008         0
 27  Se    0.273473  0.393954  0.742992         0
 28  Se    0.213763  0.937951  0.104979         0
 29  Se    0.713763  0.062049  0.395021         0
 30  Se    0.786237  0.062049  0.895021         0
 31  Se    0.286237  0.937951  0.604979         0",4.101587050305874,1.5425,-133.47080721,2.0,-2.0,3
67,mp-505366,AuBr,P4_2/ncm,tetragonal,0.0,"Full Formula (Au4 Br4)
Reduced Formula: AuBr
abc   :   4.379780   4.379780  13.297405
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a     b         c    magmom
---  ----  ----  ----  --------  --------
  0  Au    0.25  0.75  0.75            -0
  1  Au    0.75  0.75  0.25            -0
  2  Au    0.25  0.25  0.25            -0
  3  Au    0.75  0.25  0.75            -0
  4  Br    0.5   0     0.896803         0
  5  Br    0.5   0     0.396803         0
  6  Br    0     0.5   0.103197         0
  7  Br    0     0.5   0.603197         0",7.209653513094369,2.058,-20.73075766,1.0,-1.0,2
68,mp-570140,AuBr,I4_1/amd,tetragonal,0.010990547499999614,"Full Formula (Au4 Br4)
Reduced Formula: AuBr
abc   :   7.030738   7.030738   7.030738
angles: 115.633311 115.633311  97.745900
Sites (8)
  #  SP          a        b     c    magmom
---  ----  -------  -------  ----  --------
  0  Au    0.375    0.125    0.75         0
  1  Au    0.375    0.625    0.75         0
  2  Au    0.875    0.625    0.25         0
  3  Au    0.375    0.625    0.25         0
  4  Br    0.95399  0.45399  0.5         -0
  5  Br    0.20399  0.20399  0           -0
  6  Br    0.79601  0.79601  0           -0
  7  Br    0.54601  0.04601  0.5         -0",7.089623160076735,2.1516,-20.64283328,1.0,-1.0,2
69,mp-1008661,AuC,P-6m2,hexagonal,2.246528444999999,"Full Formula (Au1 C1)
Reduced Formula: AuC
abc   :   3.251040   3.251040   2.926102
angles:  90.000000  90.000000 119.999996
Sites (2)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Au    0         0         0       0
  1  C     0.333333  0.666667  0.5    -0.001",12.95637362834994,0.0,-8.00759447,2.0,-2.0,6
70,mp-32780,AuCl,I4_1/amd,tetragonal,0.0,"Full Formula (Au4 Cl4)
Reduced Formula: AuCl
abc   :   6.724643   6.724643   6.724643
angles: 114.884675 114.884675  99.114829
Sites (8)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Au    0.875     0.625     0.75         0
  1  Au    0.375     0.125     0.25         0
  2  Au    0.875     0.125     0.75         0
  3  Au    0.875     0.125     0.25         0
  4  Cl    0.706854  0.706854  0           -0
  5  Cl    0.456854  0.956854  0.5         -0
  6  Cl    0.043146  0.543146  0.5         -0
  7  Cl    0.293146  0.293146  0           -0",6.755789083321634,2.0772,-22.21067401,1.0,-1.0,2
